title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Crime Life: Gang Wars;Xbox;Konami;Nov 22, 2005;30.0;19.0;0.0;1.0;18.0;4.4;2.0;0.0;1.0;1.0;Hothouse Creations;Action Adventure, Modern;1 Player;M;;;;https://www.metacritic.com/game/xbox/crime-life-gang-wars
Combat Elite: WWII Paratroopers;Xbox;SouthPeak Games;Nov 21, 2005;56.0;11.0;3.0;6.0;2.0;tbd;1.0;0.0;0.0;1.0;BattleBorne;Action, Shooter, Third-Person, Historic;1-2;T;;;;https://www.metacritic.com/game/xbox/combat-elite-wwii-paratroopers
Peter Jackson's King Kong: The Official Game of the Movie;Xbox;Ubisoft;Nov 21, 2005;82.0;43.0;37.0;6.0;0.0;7.9;6.0;5.0;0.0;1.0;Ubisoft Montpellier;Action Adventure, Modern;1 Player;T;;;;https://www.metacritic.com/game/xbox/peter-jacksons-king-kong-the-official-game-of-the-movie
College Hoops 2K6;Xbox;2K Sports;Nov 21, 2005;82.0;17.0;16.0;1.0;0.0;8.4;4.0;4.0;0.0;0.0;2K Sports;Sports, Traditional, Basketball, Sim;2  Online;E;;;;https://www.metacritic.com/game/xbox/college-hoops-2k6
America's Army: Rise of a Soldier;Xbox;Ubisoft;Nov 17, 2005;70.0;19.0;9.0;9.0;1.0;7.4;16.0;11.0;3.0;2.0;Secret Level;Action, Shooter, First-Person, Tactical, Modern;16  Online;T;;;;https://www.metacritic.com/game/xbox/americas-army-rise-of-a-soldier
Pac-Man World 3;Xbox;Namco;Nov 17, 2005;65.0;16.0;4.0;10.0;2.0;tbd;0.0;0.0;0.0;0.0;Blitz Games;Action, Platformer, 3D;24  Online;E;;;;https://www.metacritic.com/game/xbox/pac-man-world-3
Aeon Flux;Xbox;Majesco Games;Nov 17, 2005;69.0;27.0;6.0;20.0;1.0;2.4;2.0;0.0;0.0;2.0;Terminal Reality;Action Adventure, Sci-Fi;1 Player;T;;;;https://www.metacritic.com/game/xbox/aeon-flux
50 Cent: Bulletproof;Xbox;VU Games;Nov 17, 2005;50.0;14.0;1.0;7.0;6.0;5.7;8.0;1.0;1.0;6.0;Genuine Games;;;;;Terry Winter;;https://www.metacritic.com/game/xbox/50-cent-bulletproof
American Chopper 2: Full Throttle;Xbox;Activision Value;Nov 17, 2005;;;;;;tbd;;;;;Creat Studios;;;;;;;https://www.metacritic.com/game/xbox/american-chopper-2-full-throttle
Cabela's Dangerous Hunts 2;Xbox;Activision;Nov 16, 2005;63.0;4.0;0.0;4.0;0.0;tbd;0.0;0.0;0.0;0.0;Sand Grain Studios;;;;;;;https://www.metacritic.com/game/xbox/cabelas-dangerous-hunts-2
Half-Life 2;Xbox;Electronic Arts;Nov 15, 2005;90.0;35.0;34.0;1.0;0.0;8.3;67.0;53.0;9.0;5.0;Valve Software;Action, Shooter, First-Person, Sci-Fi;1 Player;M;;;;https://www.metacritic.com/game/xbox/half-life-2
True Crime: New York City;Xbox;Activision;Nov 15, 2005;60.0;43.0;11.0;24.0;8.0;7.5;5.0;3.0;1.0;1.0;Exakt;Action Adventure, Modern;1 Player;M;;;;https://www.metacritic.com/game/xbox/true-crime-new-york-city
